fda_Sponsor,fda_ApplicationNumber,fda_SubmissionDates,fda_BrandNames,fda_GenericNames,fda_Substances,ct_Sponsor,ct_NCTId,ct_LastUpdateDate,ct_Phases,ct_InterventionName,ct_OtherNames
ASTRAZENECA,NDA021689,20050331,,['ESOMEPRAZOLE SODIUM'],[],AstraZeneca,NCT00428701,2011-01-24,PHASE4,Esomeprazole Sodium,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT00968968,2019-06-10,PHASE3,Lapatinib,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT01013740,2017-05-31,PHASE2,Lapatinib,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT00508274,2021-09-21,PHASE3,lapatinib,"LAP016, GW572016"
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT02294786,2019-07-15,PHASE2,Lapatinib,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT00790816,2018-02-28,PHASE1,Lapatinib,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT02213042,2021-10-13,PHASE2,Lapatinib,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT00073528,2021-02-24,PHASE3,Lapatinib,GW572016
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT00680901,2024-10-30,PHASE3,Lapatinib,Tykerb
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT00820222,2019-04-02,PHASE3,lapatinib,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT00490139,2021-07-23,PHASE3,Lapatinib,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT00444535,2021-10-25,PHASE2,lapatinib,Tykerb/Tyverb
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT00553358,2021-09-21,PHASE3,Lapatinib,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT00263588,2019-12-12,PHASE2,lapatinib,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT00367471,2020-09-09,PHASE1,lapatinib,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT01160211,2022-06-30,PHASE3,lapatinib,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT01160211,2022-06-30,PHASE3,lapatinib,
NOVARTIS,NDA022059,20070313,,['LAPATINIB'],[],Novartis Pharmaceuticals,NCT00272987,2023-04-28,PHASE3,lapatinib,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT01357902,2017-09-20,PHASE1,Lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00067938,2016-09-01,PHASE4,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00043914,2017-10-09,PHASE4,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00144872,2017-09-29,PHASE1,Lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00412191,2017-08-07,PHASE1,Lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00355082,2017-01-02,PHASE3,"lamotrigine, 300 mg/day",lamotrigine
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00044278,2017-01-18,PHASE2,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00086593,2016-10-07,PHASE3,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00071747,2016-09-01,PHASE3,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT01657864,2012-08-06,,Lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00224510,2017-05-30,PHASE3,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT01602510,2017-01-23,PHASE3,Lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00043901,2017-04-04,PHASE4,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT01376180,2016-11-09,,Lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00264680,2017-10-30,,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00264680,2017-10-30,,valproic acid,lamotrigine
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00579982,2016-12-16,PHASE3,Lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00449774,2017-08-08,PHASE1,Lamotrigine IR tablets,Lamotrigine
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00360126,2017-03-30,PHASE4,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00460226,2012-03-19,,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00516139,2017-01-18,PHASE3,Lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00627575,2017-08-04,PHASE1,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00043875,2016-09-15,PHASE2,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00907985,2017-07-21,PHASE1,Lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00550407,2016-11-23,PHASE3,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00410371,2017-09-12,PHASE1,Lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00056277,2017-04-07,PHASE3,lamotrigine,
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT00274677,2016-09-15,PHASE3,lamotrigine,Placebo
GLAXOSMITHKLINE LLC,NDA022251,20090508,,['LAMOTRIGINE'],[],GlaxoSmithKline,NCT02513654,2017-05-08,PHASE1,Lamotrigine,
PFIZER,NDA050689,19921223,,['RIFABUTIN'],[],Pfizer,NCT00810446,2019-08-02,,rifabutin,Mycobutin
PFIZER,NDA050689,19921223,,['RIFABUTIN'],[],Pfizer,NCT00925535,2010-09-21,PHASE1,Rifabutin,
PFIZER,NDA050689,19921223,,['RIFABUTIN'],[],Pfizer,NCT00925535,2010-09-21,PHASE1,Rifabutin,
PFIZER,NDA050689,19921223,,['RIFABUTIN'],[],Pfizer,NCT00002122,2005-06-24,PHASE3,Rifabutin,
PFIZER,NDA050689,19921223,,['RIFABUTIN'],[],Pfizer,NCT00810407,2019-03-07,,rifabutin,Mycobutin.
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00649831,2008-10-21,PHASE3,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00000966,2008-08-26,PHASE1,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT01919996,2016-08-05,PHASE2,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00002085,2005-06-24,NA,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00002309,2005-06-24,NA,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00137007,2011-04-22,PHASE4,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00809328,2011-05-19,PHASE3,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00002090,2005-06-24,NA,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT01227395,2013-04-26,,Azithromycin,"Zithromac, Zithromax, Azithromycin"
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00002140,2005-06-24,PHASE3,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00002344,2005-06-24,PHASE1,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00002089,2005-06-24,NA,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00871494,2011-11-03,PHASE3,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00002082,2005-06-24,NA,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00002122,2005-06-24,PHASE3,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00002139,2005-06-24,PHASE1,Azithromycin,
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00939185,2010-03-30,,Azithromycin,Zithromax
PFIZER,NDA050693,19991122,,"['AZITHROMYCIN', 'AZITHROMYCIN DIHYDRATE']",[],Pfizer,NCT00002328,2005-06-24,NA,Azithromycin,
PFIZER,NDA007073,19500620,,['SULFASALAZINE'],[],Pfizer,NCT00637780,2017-02-23,PHASE4,Sulfasalazine,AZULFIDINE EN-tabs Tablets
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT01366521,2017-01-11,PHASE2,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT03306043,2020-06-23,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT01691508,2017-03-23,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT02135692,2019-12-03,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT02020889,2018-01-31,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT04718389,2024-09-19,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT02105948,2018-08-31,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT00244686,2020-11-25,,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT06041386,2023-09-18,PHASE4,Mepolizumab,NUCALA
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT00086658,2020-05-05,PHASE3,mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT03099096,2023-06-28,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT02281318,2018-08-06,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT00097370,2017-07-07,PHASE3,mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT01691859,2023-06-28,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT02105961,2018-08-16,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT03298061,2024-03-12,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT04276233,2024-12-10,PHASE4,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT00274703,2016-12-05,PHASE2,mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT03021304,2019-07-23,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT01362244,2021-04-12,PHASE2,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT02377427,2019-12-03,PHASE2,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT05263934,2024-09-19,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT04965636,2023-08-09,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT00358449,2018-07-24,PHASE2,mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT04133909,2023-08-28,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT01842607,2018-08-06,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT03085797,2021-08-03,PHASE3,Mepolizumab,
GLAXOSMITHKLINE LLC,BLA125526,20151104,,['MEPOLIZUMAB'],[],GlaxoSmithKline,NCT04607005,2024-11-25,PHASE3,Mepolizumab,
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT04544202,2024-11-12,,Dabrafenib,
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT02034110,2023-08-21,PHASE2,Dabrafenib,"DRB436, GSK2118436"
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT04666272,2024-06-24,,dabrafenib,
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT02967692,2024-12-03,PHASE3,Dabrafenib,
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT03975829,2024-11-14,PHASE4,dabrafenib,DRB436
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT04294160,2024-11-14,PHASE1,Dabrafenib,"DRB436, Tafinlar"
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT02852239,2020-12-09,PHASE1,dabrafenib,DRB436
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT02672358,2018-08-10,PHASE2,Dabrafenib,
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT02684058,2023-12-13,PHASE2,Dabrafenib,DRB436
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT04961619,2024-01-05,,dabrafenib,
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT03340506,2024-10-15,PHASE4,dabrafenib,
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT04940052,2024-11-14,PHASE3,Dabrafenib,
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT01682083,2023-08-30,PHASE3,Dabrafenib,GSK2118436
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT04452877,2024-10-15,PHASE2,Dabrafenib,DRB436
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT04489433,2024-02-08,,Dabrafenib,
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT01597908,2021-02-24,PHASE3,Dabrafenib,GSK2118436
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT02873650,2020-12-08,PHASE1,dabrafenib,DRB436
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT02124772,2021-07-14,"PHASE1, PHASE2",Dabrafenib,
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT03551626,2024-06-12,PHASE3,Dabrafenib,DRB436
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT01584648,2021-02-17,PHASE3,Dabrafenib,GSK2118436
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT01336634,2022-04-04,PHASE2,Dabrafenib,"DRB436, GSK2118436"
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT01677741,2021-11-24,"PHASE1, PHASE2",Dabrafenib,DRB436
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT04507919,2024-11-12,,Dabrafenib,twice daily (BID)
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT01750918,2021-10-29,"PHASE1, PHASE2",Dabrafenib,"GSK2118436, DRB436"
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT02039947,2019-05-21,PHASE2,Dabrafenib,
NOVARTIS,NDA202806,20131226,,['DABRAFENIB'],[],Novartis Pharmaceuticals,NCT02083354,2022-02-01,PHASE2,Dabrafenib,
ABBVIE,NDA204370,20150917,,['CARIPRAZINE'],[],AbbVie,NCT03739203,2022-09-21,PHASE3,Cariprazine,VRAYLAR®
ABBVIE,NDA204370,20150917,,['CARIPRAZINE'],[],AbbVie,NCT04777357,2024-11-21,PHASE3,Cariprazine,Vraylar
ABBVIE,NDA204370,20150917,,['CARIPRAZINE'],[],AbbVie,NCT05439616,2024-10-24,PHASE3,Cariprazine,"VRAYLAR, AGN-241780"
ABBVIE,NDA204370,20150917,,['CARIPRAZINE'],[],AbbVie,NCT03593213,2022-04-11,PHASE3,Cariprazine,
ABBVIE,NDA204370,20150917,,['CARIPRAZINE'],[],AbbVie,NCT03738215,2022-10-25,PHASE3,Cariprazine,
ABBVIE,NDA204370,20150917,,['CARIPRAZINE'],[],AbbVie,NCT03573297,2023-09-28,PHASE3,Cariprazine,
ABBVIE,NDA204370,20150917,,['CARIPRAZINE'],[],AbbVie,NCT05368558,2024-09-26,PHASE3,Cariprazine,VRAYLAR
ABBVIE,NDA204370,20150917,,['CARIPRAZINE'],[],AbbVie,NCT04382885,2022-04-12,PHASE1,Cariprazine,
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01306643,2018-11-19,"PHASE1, PHASE2",Idelalisib,"GS-1101, CAL-101, Zydelig®"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01090414,2019-08-28,"PHASE1, PHASE2",Idelalisib,"Zydelig®, GS-1101, CAL-101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT02538614,2020-11-25,PHASE1,Idelalisib,"GS-1101, CAL-101, Zydelig®"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01539512,2019-05-14,PHASE3,Idelalisib,"Zydelig®, GS-1101, CAL 101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT03349346,2018-12-11,PHASE1,Idelalisib,Zydelig®
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01732926,2018-11-16,PHASE3,Idelalisib,"Zydelig®, CAL-101, GS-1101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT02044822,2018-11-19,PHASE2,Idelalisib,"GS-1101, CAL-101, Zydelig®"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01796470,2020-06-02,PHASE2,Idelalisib,"GS-1101, GS 1101, Cal-101, Cal 101, Zydelig®"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01980875,2018-11-19,PHASE3,Idelalisib,"GS-1101, CAL-101, Zydelig®"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT03582098,2019-04-12,,Idelalisib,Zydelig®
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT02457598,2024-10-15,PHASE1,Idelalisib,"Zydelig®, GS-1101, CAL-101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT02242045,2021-03-19,PHASE1,Idelalisib,"Zydelig®, GS-1101, CAL-101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01659021,2019-08-14,PHASE3,Idelalisib,"Zydelig®, GS-1101, CAL-101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT00836914,2018-10-23,PHASE1,CAL-101,"Idelalisib, GS-1101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01569295,2020-03-10,PHASE3,Idelalisib,"GS-1101, CAL-101, Zydelig®"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT02258529,2019-05-14,PHASE2,Idelalisib,"Zydelig®, GS-1101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT03568929,2021-11-19,,Idelalisib,Zydelig®
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01539291,2019-08-20,PHASE3,Idelalisib,"Zydelig®, GS-1101, CAL 101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT02739360,2020-03-04,PHASE4,Idelalisib,Zydelig®
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT02468557,2021-04-02,PHASE1,Idelalisib,"GS-1101, CAL-101, Zydelig®"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01088048,2021-03-18,PHASE1,Idelalisib,"GS-1101, CAL-101, Zydelig®"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01203930,2018-11-16,PHASE2,Idelalisib,"Zydelig®, GS-1101, CAL-101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT02968563,2022-01-21,PHASE2,Idelalisib,"Zydelig®, GS-1101, CAL-101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT02436135,2020-09-16,PHASE1,Idelalisib,"Zydelig®, CAL-101, GS-1101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01282424,2019-07-11,PHASE2,Idelalisib,"Zydelig®, GS-1101, CAL-101, IDELA"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01732913,2018-11-16,PHASE3,Idelalisib,"GS-1101, CAL-101, Zydelig®"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01393106,2018-11-19,PHASE2,Idelalisib,"Zydelig®, GS-1101, CAL-101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT02536300,2023-08-14,PHASE3,Idelalisib,"Zydelig®, GS-1101, CAL-101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT01980888,2018-11-19,PHASE3,Idelalisib,"Zydelig®, GS-1101, CAL-101"
GILEAD SCIENCES INC,NDA205858,20140723,,['IDELALISIB'],[],Gilead Sciences,NCT02136511,2014-10-28,,Idelalisib,"GS-1101, CAL-101, Zydelig®"
ABBVIE,NDA211675,20190816,,['UPADACITINIB'],[],AbbVie,NCT03725202,2024-02-23,PHASE3,Upadacitinib,"ABT-494, RINVOQ"
ABBVIE,NDA211675,20190816,,['UPADACITINIB'],[],AbbVie,NCT03086343,2024-07-18,PHASE3,Upadacitinib,ABT-494
ABBVIE,NDA211675,20190816,,['UPADACITINIB'],[],AbbVie,NCT02720523,2023-06-07,"PHASE2, PHASE3",Upadacitinib,"ABT-494, RINVOQ™"
ABBVIE,NDA211675,20190816,,['UPADACITINIB'],[],AbbVie,NCT02955212,2021-09-27,PHASE3,Upadacitinib,"ABT-494, RINVOQ™"
ABBVIE,NDA211675,20190816,,['UPADACITINIB'],[],AbbVie,NCT02066389,2021-07-30,PHASE2,Upadacitinib,ABT-494
